Timestamp,BTC price
2021-10-06 00:00:00+00:00,51439.55019085749
2021-10-07 00:00:00+00:00,55286.82568743138
2021-10-08 00:00:00+00:00,53836.54456421921
2021-10-09 00:00:00+00:00,53977.65407115928
2021-10-10 00:00:00+00:00,54984.566101865574
2021-10-11 00:00:00+00:00,54653.84995493735
2021-10-12 00:00:00+00:00,57441.51157451179
2021-10-13 00:00:00+00:00,56027.65613930994
2021-10-14 00:00:00+00:00,57372.347588235665
2021-10-15 00:00:00+00:00,57327.55394761247
2021-10-16 00:00:00+00:00,61691.011227017225
2021-10-17 00:00:00+00:00,60878.08821525622
2021-10-18 00:00:00+00:00,61551.03085099639
2021-10-19 00:00:00+00:00,62034.74833295133
2021-10-20 00:00:00+00:00,64341.186344678536
2021-10-21 00:00:00+00:00,65995.00702299076
2021-10-22 00:00:00+00:00,62158.24155861781
2021-10-23 00:00:00+00:00,60671.73862183117
2021-10-24 00:00:00+00:00,61304.316604475374
2021-10-25 00:00:00+00:00,60895.88150763554
2021-10-26 00:00:00+00:00,63099.81261001252
2021-10-27 00:00:00+00:00,60343.1643736665
2021-10-28 00:00:00+00:00,58522.94042055004
2021-10-29 00:00:00+00:00,60591.673324070565
2021-10-30 00:00:00+00:00,62306.10106414391
2021-10-31 00:00:00+00:00,62068.52762136357
2021-11-01 00:00:00+00:00,61348.7325212163
2021-11-02 00:00:00+00:00,60946.1633430638
2021-11-03 00:00:00+00:00,63367.13110605014
2021-11-04 00:00:00+00:00,62947.46674573254
2021-11-05 00:00:00+00:00,61507.261008417765
2021-11-06 00:00:00+00:00,61007.771317586805
2021-11-07 00:00:00+00:00,61536.40870465132
2021-11-08 00:00:00+00:00,63430.773184741956
2021-11-09 00:00:00+00:00,67513.77361792163
2021-11-10 00:00:00+00:00,66969.87564191986
2021-11-11 00:00:00+00:00,64888.073636304376
2021-11-12 00:00:00+00:00,64816.22301026826
2021-11-13 00:00:00+00:00,64169.656954348706
2021-11-14 00:00:00+00:00,64494.12629930766
2021-11-15 00:00:00+00:00,65753.75132309519
2021-11-16 00:00:00+00:00,63442.03269731961
2021-11-17 00:00:00+00:00,60136.4006194429
2021-11-18 00:00:00+00:00,60344.80122508119
2021-11-19 00:00:00+00:00,57059.62414684091
2021-11-20 00:00:00+00:00,58182.82380962948
2021-11-21 00:00:00+00:00,59775.23978015944
2021-11-22 00:00:00+00:00,58748.213629746686
2021-11-23 00:00:00+00:00,56282.042044411704
2021-11-24 00:00:00+00:00,57564.0129390089
2021-11-25 00:00:00+00:00,57172.48786278298
2021-11-26 00:00:00+00:00,58933.68555677068
2021-11-27 00:00:00+00:00,53692.833290443385
2021-11-28 00:00:00+00:00,54772.26957835873
2021-11-29 00:00:00+00:00,57260.28236233501
2021-11-30 00:00:00+00:00,57829.52825578047
2021-12-01 00:00:00+00:00,56994.415536305416
2021-12-02 00:00:00+00:00,57215.88233658259
2021-12-03 00:00:00+00:00,56519.02532161488
2021-12-04 00:00:00+00:00,53602.83322662773
2021-12-05 00:00:00+00:00,49309.6169101463
2021-12-06 00:00:00+00:00,49561.24465740695
2021-12-07 00:00:00+00:00,50612.05935395594
2021-12-08 00:00:00+00:00,50647.03182297626
2021-12-09 00:00:00+00:00,50506.375018218896
2021-12-10 00:00:00+00:00,47635.705736142685
2021-12-11 00:00:00+00:00,47164.36408636336
2021-12-12 00:00:00+00:00,49392.07689093213
2021-12-13 00:00:00+00:00,50124.99779879801
2021-12-14 00:00:00+00:00,46738.802304823264
2021-12-15 00:00:00+00:00,48388.75867625854
2021-12-16 00:00:00+00:00,48866.22664240925
2021-12-17 00:00:00+00:00,47649.06547717887
2021-12-18 00:00:00+00:00,46151.1981502647
2021-12-19 00:00:00+00:00,46850.00214814184
2021-12-20 00:00:00+00:00,46693.57562494595
2021-12-21 00:00:00+00:00,46892.20027317304
2021-12-22 00:00:00+00:00,48915.29051463227
2021-12-23 00:00:00+00:00,48608.67170007494
2021-12-24 00:00:00+00:00,50781.24044346262
2021-12-25 00:00:00+00:00,50810.52129386718
2021-12-26 00:00:00+00:00,50434.0285563425
2021-12-27 00:00:00+00:00,50803.90874213119
2021-12-28 00:00:00+00:00,50706.255055458016
2021-12-29 00:00:00+00:00,47546.08216358362
2021-12-30 00:00:00+00:00,46415.56661274954
2021-12-31 00:00:00+00:00,47142.58704316772
2022-01-01 00:00:00+00:00,46181.53857300336
